,4.96,22.22,271.5,4572.2607,-174608.52,71351.984
,4.96,-18.13,207.45,-62560.152,-32497.383,-23082.887
,4.96,16.36,67.049995,22295.0,52651.41,16784.816
,4.96,40.58,25.199999,143469.81,67511.766,135806.8
,4.96,31.41,273.0,8241.024,-157247.55,96153.766
,4.96,-17.74,250.35,-38401.96,-107548.21,-36533.297
,4.96,-23.7,273.0,3589.8562,-68498.28,-30109.9
,4.96,43.33,50.399998,22080.006,26690.139,32676.814
,4.96,55.71,88.649994,980.35803,41599.836,61022.883
,4.96,-45.53,18.75,9983.544,3388.9565,-10739.94
,4.96,22.1,79.8,10364.557,57603.805,23766.084
,4.96,-25.87,240.9,-28435.133,-51087.81,-28352.78
,4.96,62.28,351.15,108657.164,-16918.13,209277.53
,4.96,-28.23,38.399998,96031.65,76113.734,-65786.53
,4.97,-23.82,235.05,-61294.555,-87700.5,-47236.01
,4.97,46.42,356.55002,276354.84,-16660.402,290931.3
,4.97,-66.9,155.7,-47110.83,21271.36,-121186.48
,4.97,-14.22,354.9,39605.715,-3534.723,-10076.389
,4.97,-61.08,60.3,24323.975,42644.46,-88860.03
,4.97,31.33,353.55,142654.44,-16127.3545,87390.76
,4.97,14.09,255.74998,-29955.697,-117950.72,30545.125
,4.97,26.77,118.35,-33069.04,61287.7,35131.992
,4.97,68.69,28.949999,68386.44,37829.242,200346.56
,4.97,65.57,156.0,-34854.38,15518.166,83990.6
,4.97,33.97,55.65,132564.67,193968.72,158290.77
,4.97,-50.07,244.20001,-123063.63,-254569.34,-337811.3
,4.97,3.31,185.1,-86998.26,-7764.3843,5051.515
,4.97,-29.49,217.05,-88498.88,-66809.85,-62710.473
,4.97,27.35,65.100006,39240.766,84537.02,48207.45
,4.97,-37.12,88.8,1681.5824,80277.88,-60771.074
,4.98,-3.69,25.650002,331947.34,159398.86,-23748.145
,4.98,25.94,32.4,74514.17,47288.137,42929.355
,4.98,17.53,197.55,-13019.389,-4117.4917,4313.2573
,4.98,-5.42,290.1,16161.894,-44164.473,-4462.0903
,4.98,-15.26,115.05,-84747.39,181328.05,-54606.035
,4.98,-5.39,83.850006,1.06657978E9,9.8984868E9,-9.3934528E8
,4.98,58.85,298.95,70531.69,-127504.8,241074.81
,4.98,-70.23,177.45,-150853.22,6718.308,-420116.56
,4.98,26.83,186.75,-76662.07,-9073.546,39045.848
,4.98,-64.07,44.7,29884.68,29573.355,-86470.484
,4.98,13.78,202.05,-16302.248,-6603.0903,4313.7017
,4.98,29.85,240.3,-46255.816,-81095.04,53575.77
,4.98,4.2,284.1,10636.821,-42346.97,3206.366
,4.98,-12.48,130.05,-80749.23,96062.81,-27775.168
,4.98,40.9,232.95,-60000.348,-79478.734,86262.11
,4.98,58.8,276.0,3128.1597,-29762.48,49414.395
,4.98,-5.42,83.850006,62007.88,575469.5,-54916.582
,4.98,6.1,165.15001,-44471.355,11791.356,4916.8374
,4.99,-9.61,349.8,74079.14,-13328.945,-12744.259
,4.99,-22.67,283.8,18235.633,-74242.266,-31932.283
,4.99,3.54,80.700005,47580.535,290557.1,18214.275
,4.99,-15.79,123.3,-199361.42,303498.8,-102684.3
,4.99,41.78,102.75,-18388.072,81263.59,74442.59
,4.99,9.28,111.45,-109364.414,278349.94,48866.406
,4.99,-34.37,102.75,-50601.98,223628.61,-156816.5
,4.99,29.62,291.0,73999.42,-192775.19,117398.1
,4.99,33.06,184.2,-78486.22,-5763.6646,51224.047
,4.99,33.73,296.55002,7754.412,-15519.007,11583.14
,4.99,5.09,136.5,-268594.56,254886.69,32981.816
,4.99,-32.06,301.05,43493.9,-72243.164,-52815.305
,4.99,-4.24,105.75,-92705.8,328709.94,-25320.324
,4.99,-10.51,1.1999999,484239.28,10143.366,-89855.61
,4.99,43.48,170.7,-108005.88,17686.656,103786.32
,4.99,61.11,59.25,140352.28,235910.97,497469.34
,4.99,49.73,344.1,357274.4,-101772.21,438507.7
,4.99,-31.94,55.5,108012.52,157159.2,-118883.81
,4.99,-68.88,18.9,6964.4985,2384.4807,-19057.674
,4.99,-34.04,332.09998,118498.234,-62741.66,-90576.65
,4.99,-54.56,205.5,-43433.996,-20716.951,-67613.875
,4.99,2.41,213.0,-67302.445,-43706.71,3377.4622
,4.99,-12.12,69.75,23600.162,63971.043,-14642.604
,4.99,49.06,52.05,70451.72,90336.47,132065.92
,4.99,54.49,30.599998,113370.41,67047.07,184585.86
,4.99,-44.87,137.70001,-5.2418365E9,4.7697014E9,-7.0550052E9
,4.99,11.3,142.95,-57249.996,43219.348,14333.468
,4.99,17.38,81.149994,2152.4434,13824.127,4379.053
,4.99,-41.74,239.84999,-43627.832,-75110.78,-77500.13
,5.0,-37.06,286.65002,4090.5208,-13677.74,-10781.427
,5.0,57.71,288.44998,8393.995,-25159.98,41971.88
,5.0,51.6,76.65,3760.5334,15846.397,20548.443
,5.0,6.84,144.3,-55796.21,40093.645,8241.518
,5.0,-13.72,93.9,-7594.61,111401.77,-27261.158
,5.0,-64.3,359.4,21122.377,-221.20422,-43891.46
,5.0,-14.04,104.1,-65831.78,262087.31,-67576.03
,5.0,-37.25,91.950005,-6328.3384,185870.2,-141420.89
,5.0,-54.71,131.09999,-9285.516,10644.19,-19957.027
,5.0,-47.93,230.55,-14543.46,-17674.031,-25357.877
,5.0,19.77,293.7,70571.305,-160765.77,63106.434
,5.0,49.46,109.65,-19924.9,55801.48,69277.26
,5.0,17.05,241.94998,-53521.887,-100448.336,34906.19
,5.0,-62.49,175.95,-362794.38,25687.285,-698368.94
,5.0,46.94,285.30002,7053.3843,-25782.818,28604.52
,5.0,77.35,232.8,-33776.277,-44498.61,248907.7
,5.0,43.46,271.80002,2539.0095,-80791.3,76598.75
,5.0,-36.16,170.85,-209764.56,33786.58,-155275.5
,5.0,-11.37,241.04999,-11545.719,-20871.96,-4796.5146
,5.0,59.16,61.050003,131989.53,238606.25,456699.1
,5.0,-30.25,269.69998,-1296.0154,-247511.39,-144346.36
,5.01,-65.59,92.85,-4227.9526,84927.89,-187367.44
,5.01,61.52,94.5,-6765.4565,85963.32,158946.61
,5.01,-15.49,299.55,42512.812,-74988.39,-23889.424
,5.01,27.92,112.5,-39734.82,95928.35,55022.68
,5.01,18.06,260.1,-23690.057,-135737.86,44930.152
,5.01,19.14,297.3,43372.87,-84033.42,32820.535
,5.01,-51.26,143.54999,-143817.31,106225.15,-222851.98
,5.01,39.02,186.45001,-53801.27,-6082.337,43876.242
,5.01,-55.14,184.79999,-66616.734,-5593.95,-95971.664
,5.01,69.2,187.5,-62756.3,-8262.027,166632.67
,5.01,46.07,2.55,213915.92,9526.811,222278.81
,5.01,69.08,160.8,-44079.156,15349.985,122102.92
,5.01,-65.4,174.9,-71366.63,6369.304,-156497.7
,5.01,17.89,7.05,142026.84,17564.527,46195.305
,5.01,-49.94,128.7,-108173.05,135022.05,-205747.02
,5.01,44.39,24.9,48152.47,22351.63,51968.727
,5.01,-21.12,143.25,-76581.86,57186.4,-36918.637
,5.01,-26.27,75.6,16580.408,64576.406,-32907.45
,5.01,32.69,78.9,13346.199,68026.164,44487.496
,5.02,71.82,229.2,-24356.273,-28217.018,113506.18
,5.02,33.51,163.95001,-60112.707,17293.809,41417.23
,5.02,37.39,81.149994,19249.66,123631.48,95627.71
,5.02,76.96,267.3,-341.3969,-7239.23,31291.713
,5.02,13.05,67.2,18569.59,44175.3,11107.167
,5.02,50.78,267.3,-1981.643,-42020.203,51542.375
,5.02,-47.0,158.25,-187411.5,74769.586,-216378.31
,5.02,-37.8,223.2,-67846.836,-63712.41,-72194.32
,5.02,-30.9,327.0,74726.77,-48528.125,-53326.13
,5.02,49.12,275.40002,14257.331,-150825.95,175017.86
,5.02,2.06,281.25,28215.238,-141847.52,5202.101
,5.02,-24.51,291.3,22362.838,-57357.793,-28068.89
,5.02,27.49,209.09999,-154100.8,-85771.35,91769.46
,5.02,-20.66,284.4,357994.2,-1394297.4,-542802.06
,5.03,-32.14,255.45001,-32036.342,-123430.92,-80117.664
,5.03,22.65,31.649998,45149.28,27830.361,22131.748
,5.03,-2.79,292.65,59266.004,-142027.95,-7499.9077
,5.03,52.99,297.6,16442.947,-31452.455,47081.355
,5.03,64.4,273.44998,611.04016,-10135.612,21193.064
,5.03,28.06,313.65,138123.12,-144790.39,106666.98
,5.03,24.66,252.90001,-62145.574,-202007.27,97031.664
,5.03,18.38,188.85,-176585.4,-27494.691,59380.633
,5.03,-44.72,127.35,-917192.6,1201810.5,-1497112.6
,5.03,-16.22,72.600006,21429.09,68380.336,-20846.123
,5.03,-57.09,213.75,-67325.04,-44985.16,-125114.414
,5.03,-26.28,90.75,-1395.6041,106610.45,-52648.37
,5.03,-8.7,205.34999,-125286.89,-59356.64,-21214.322
,5.03,55.54,280.65,11671.115,-62064.535,92024.836
,5.03,-54.42,290.69998,9802.011,-25940.293,-38762.062
,5.03,10.86,259.65,-37381.25,-204680.17,39916.508
,5.03,-36.59,109.200005,-77663.62,223019.45,-175320.45
,5.03,-14.56,116.55,-31347.932,62737.043,-18215.986
,5.04,-53.52,26.55,30320.451,15150.27,-45839.72
,5.04,50.94,49.05,105622.16,121718.76,198586.42
,5.04,-62.15,91.799995,-1772.1519,56390.9,-106781.64
,5.04,-9.56,89.7,519.95074,99300.14,-16724.291
,5.04,-20.17,238.35,-53830.72,-87329.72,-37683.92
,5.04,44.52,100.799995,-12533.379,65702.31,65775.65
,5.04,-76.52,181.2,-31495.06,-659.728,-131417.06
,5.04,73.18,329.85,9383.198,-5450.196,35895.695
,5.04,43.94,16.95,41464.97,12637.557,41773.062
,5.04,-4.23,339.44998,67085.305,-25148.926,-5298.946
,5.04,40.83,232.8,-122318.75,-161149.03,174817.56
,5.04,-16.2,198.0,-29727.707,-9659.116,-9081.158
,5.04,17.67,114.899994,-65443.113,140985.14,49515.527
,5.04,-60.96,229.2,-621927.1,-720509.56,-1714272.6
,5.04,12.27,94.05,-1353.3591,19114.197,4167.494
,5.04,-74.89,201.3,-16738.375,-6526.0215,-66537.24
,5.04,40.41,324.30002,39159.527,-28138.97,41053.848
,5.04,43.95,319.65,5.4867313E9,-4.6613268E9,6.9403039E9
,5.04,-29.72,0.59999996,135689.19,1420.9857,-77462.805
,5.04,-51.17,202.34999,-89630.83,-36851.68,-120403.74
,5.04,1.77,229.79999,-15948.104,-18872.027,763.5369
,5.04,-45.27,121.649994,-140413.94,227793.94,-270127.2
,5.04,25.05,110.85,-15232.253,39994.027,20001.844
,5.05,87.02,115.2,-3389.7788,7203.6494,152932.92
,5.05,-37.14,70.5,7357.621,20777.277,-16694.092
,5.05,50.1,49.8,61065.082,72260.766,113149.19
,5.05,-48.22,99.6,-14854.744,87826.55,-99693.78
,5.05,24.14,57.3,58548.17,91198.15,48568.992
,5.05,8.68,347.4,225401.66,-50383.332,35259.957
,5.05,33.96,79.95,136549.11,770475.6,526996.44
,5.05,40.43,164.84999,-10345.186,2801.0347,9131.142
,5.05,5.38,350.1,102588.51,-17904.55,9807.38
,5.05,-49.58,76.2,22480.086,91522.48,-110656.695
,5.05,67.81,357.0,34412.227,-1803.4686,84482.445
,5.05,-34.71,118.049995,-6965.8086,13073.246,-10261.001
,5.05,59.41,332.85,228696.23,-117281.68,434762.62
,5.05,79.23,80.700005,633.5624,3868.936,20610.441
,5.06,19.12,358.05002,126581.734,-4309.6963,43907.785
,5.06,-44.56,257.7,-13964.451,-64046.785,-64552.332
,5.06,24.12,309.59998,88016.14,-106393.375,61824.53
,5.06,-26.94,78.9,14325.934,73019.914,-37816.68
,5.06,-70.13,318.3,69147.98,-61608.633,-256258.23
,5.06,50.1,300.30002,42583.117,-72872.26,100943.586
,5.06,-47.37,151.5,-47127.06,25587.902,-58256.09
,5.06,45.52,295.2,14546.412,-30912.684,34790.02
,5.06,-6.55,93.0,-19185.906,366089.03,-42091.938
,5.06,63.22,55.5,40702.383,59222.332,142383.61
,5.06,-68.84,92.25,-1203.0388,30619.428,-79166.375
,5.06,39.21,165.15001,-92578.305,24546.672,78141.86
,5.06,-16.12,295.65,22273.074,-46383.605,-14870.935
,5.06,-65.61,124.65001,-21325.531,30855.463,-82723.945
,5.06,-4.76,97.049995,-50752.16,410382.53,-34432.625
,5.06,-24.77,80.4,13654.037,80727.52,-37779.137
,5.06,-80.11,215.55,-23605.398,-16868.67,-166409.73
,5.06,-1.2,48.15,14928.274,16667.074,-468.69073
,5.06,-51.61,312.90002,73517.88,-79114.64,-136310.98
,5.06,-23.47,113.55,-10650.316,24435.71,-11573.693
,5.06,-45.17,115.799995,-7407.1255,15322.377,-17120.13
,5.06,44.06,312.45,20492.295,-22402.627,29381.127
,5.07,28.12,112.35,-16768.9,40785.39,23565.99
,5.07,-45.76,277.95,33046.125,-236633.17,-245353.61
,5.07,-26.59,258.9,-1031.236,-5256.247,-2681.141
,5.07,62.28,331.35,680335.25,-371701.12,1475388.5
,5.07,6.95,158.7,-90403.625,35246.914,11828.048
,5.07,16.16,108.299995,-64717.32,195687.2,59724.848
,5.07,30.17,327.45,67597.77,-43147.5,46618.15
,5.07,10.09,309.75,18924.256,-22753.938,5266.357
,5.07,-0.89,81.149994,8126.8213,52194.734,-820.59503
,5.07,-38.51,116.85,-134381.22,265453.72,-236750.66
,5.07,-14.33,145.05,-125459.78,87684.836,-39101.05
,5.07,-34.11,104.549995,-48485.867,186808.38,-130718.64
,5.07,-8.1,148.2,-67472.98,41835.023,-11298.868
,5.07,-59.44,172.95,-499600.72,61785.92,-852572.4
,5.07,9.72,142.95,-116369.555,87850.07,24975.527
,5.07,-44.95,67.65,58630.8,142602.06,-153915.77
,5.07,40.78,257.4,-14081.864,-62998.617,55681.58
,5.07,68.13,262.95,-3043.9773,-24613.67,61788.332
,5.07,52.92,249.0,-26284.979,-68474.75,97051.695
,5.07,11.07,286.80002,44113.918,-146112.11,29861.104
,5.07,-80.94,143.40001,-20895.725,15518.527,-163227.84
,5.07,53.08,70.05,31149.6,85815.77,121504.22
,5.07,16.94,12.3,22356.875,4874.587,6969.573
,5.08,-23.75,158.54999,-165416.19,64992.52,-78201.32
,5.08,-13.55,328.34998,22890.719,-14110.026,-6480.57
,5.08,18.84,72.9,16112.806,52375.504,18697.44
,5.08,-15.6,283.65,115966.88,-477526.0,-137202.88
,5.08,-53.09,126.9,-22522.346,29996.951,-49941.75
,5.08,-0.64,157.5,-97657.21,40450.95,-1180.7639
,5.08,54.17,9.0,89640.29,14197.628,125699.83
,5.08,-74.75,92.55,-118.78113,2667.1238,-9792.591
,5.08,11.14,57.0,92612.875,142611.31,33484.71
,5.08,73.64,339.0,14857.418,-5703.2305,54212.363
,5.08,-59.56,159.15,-38998.816,14853.224,-71016.13
,5.08,-62.78,224.25,-83794.586,-81629.07,-227427.4
,5.08,-18.78,170.85,-40996.582,6603.2803,-14120.077
,5.08,-18.21,306.9,116396.94,-155026.23,-63775.137
,5.08,-44.11,119.4,-138767.94,246273.42,-274030.22
,5.08,15.8,69.75,15496.354,42004.707,12669.2
,5.08,23.19,160.8,-55218.223,19229.018,25048.447
,5.08,34.48,81.9,14268.813,100257.9,69547.664
,5.08,23.61,301.65002,71976.63,-116767.76,59956.195
,5.08,-57.17,193.65,-58341.78,-14168.254,-93052.914
,5.08,-9.0,101.85,-81455.33,388212.0,-62825.64
,5.09,10.33,355.8,245905.44,-18058.209,44942.32
,5.09,46.02,147.15001,-10751.455,6942.125,13261.901
,5.09,-80.44,334.95,12382.735,-5787.3203,-81157.04
,5.09,25.62,267.15,-2812.8313,-56501.53,27128.812
,5.09,-3.09,237.75,-26029.166,-41253.742,-2633.2312
,5.09,45.01,331.5,117893.41,-64010.88,134196.92
,5.09,20.44,110.549995,-43223.832,115300.6,45891.832
,5.09,-74.92,12.15,15957.274,3435.5112,-60579.453
,5.09,17.82,29.400002,167558.47,94414.35,61823.71
,5.09,57.13,146.7,-77410.53,50849.23,143329.64
,5.09,-51.02,111.6,-39924.7,100838.3,-134025.61
,5.09,-1.22,98.4,-24020.834,162668.73,-3501.79
,5.09,-53.38,141.59999,-60552.297,47993.188,-103961.984
,5.09,81.19,75.15,4149.4165,15649.604,104462.8
,5.09,19.99,301.35,24240.64,-39790.594,16949.229
,5.09,30.56,271.80002,423.30353,-13469.521,7957.092
,5.09,55.45,52.5,20224.39,26356.94,48248.34
,5.09,12.31,350.69998,97583.266,-15979.925,21578.062
,5.09,-46.53,132.6,-384855.9,418527.53,-599783.5
,5.09,-64.95,170.85,-60847.184,9800.598,-131868.42
,5.09,-36.32,123.45,-160332.12,242695.33,-213824.25
,5.09,-27.26,213.15,-52336.047,-34182.54,-32208.61
,5.09,-45.73,147.45,-154435.73,98575.984,-187943.81
,5.09,-29.42,242.70001,-31285.09,-60613.77,-38466.48
,5.09,25.93,328.19998,119992.64,-74398.625,68647.445
,5.09,-38.66,275.55002,11654.449,-119938.445,-96403.34
,5.09,-23.31,119.7,-109641.125,192221.39,-95349.26
,5.09,14.9,184.05,-58454.707,-4138.822,15592.533
,5.09,43.27,325.05,74046.805,-51751.914,85042.195
,5.1,31.93,44.25,72111.69,70248.09,62736.074
,5.1,20.74,50.7,57900.836,70741.0,34615.99
,5.1,17.82,240.3,-44583.953,-78163.95,28925.736
,5.1,-67.11,251.70001,-23441.9,-70881.805,-176825.36
,5.1,-9.08,326.25,201239.45,-134463.92,-38680.066
,5.1,-44.16,261.0,-26038.604,-164401.22,-161640.08
,5.1,-43.99,312.15,19829.066,-21906.8,-28524.467
,5.1,-31.51,199.2,-60948.117,-21224.373,-39564.414
,5.1,5.82,216.0,-37328.797,-27120.953,4703.099
,5.1,9.46,66.0,48750.45,109495.305,19971.266
,5.1,80.7,62.550003,7891.28,15191.363,104537.625
,5.1,20.05,272.25,3630.1428,-92393.24,33745.754
,5.1,-25.44,221.55,-20564.936,-18226.336,-13071.686
,5.1,-66.9,87.45,2740.3489,61532.035,-144402.77
,5.1,-26.75,177.15001,-130392.055,6491.2715,-65804.38
,5.1,1.09,289.65,39276.348,-109997.01,2222.2603
,5.1,-19.85,316.05,32808.88,-31627.898,-16451.627
,5.1,2.24,324.9,60333.31,-42402.965,2884.5024
,5.1,56.95,345.0,5.2678758E9,-1.41152448E9,8.38195E9
,5.1,-82.02,358.05002,11373.102,-387.21713,-81176.25
,5.11,39.51,276.0,10912.888,-103829.3,86092.33
,5.11,-61.95,167.1,-776906.8,177935.34,-1495830.4
,5.11,-39.75,201.59999,-45443.086,-17992.178,-40649.14
,5.11,41.82,340.94998,59242.504,-20456.695,56077.26
,5.11,56.8,339.59998,67616.875,-25146.514,110243.7
,5.11,-26.6,258.9,-1031.1458,-5255.787,-2682.0771
,5.11,-22.46,347.55,144151.72,-31825.725,-61026.81
,5.11,-21.63,22.35,58402.93,24012.348,-25039.764
,5.11,68.89,103.5,-25790.807,107426.43,286164.22
,5.11,-36.74,109.65,-69096.22,193510.2,-153380.58
,5.11,-38.32,280.94998,9227.847,-47695.477,-38393.684
,5.11,10.42,297.75,8879.373,-16876.916,3506.9224
,5.11,63.63,329.1,977238.56,-584864.9,2297291.2
,5.11,-68.6,238.8,-173408.9,-286332.1,-854178.6
,5.11,-4.46,77.25,5502.9287,24319.445,-1944.855
,5.11,10.01,318.6,13651.035,-12035.009,3212.195
,5.11,-41.63,334.05002,49385.152,-24033.404,-48814.062
,5.11,-34.73,58.350002,46923.92,76124.805,-61990.12
,5.11,-34.75,345.9,22783.15,-5722.738,-16296.209
,5.12,-18.4,277.80002,8416.905,-61444.727,-20630.82
,5.12,-42.5,28.65,61329.957,33507.64,-64039.195
,5.12,54.59,163.35,-115172.8,34443.973,169093.6
,5.12,-59.52,172.95,-524379.4,64850.312,-897717.8
,5.12,27.97,292.65,39229.26,-94010.93,54095.527
,5.12,28.87,275.25,6796.5693,-73966.75,40953.133
,5.12,-49.01,143.40001,-154880.67,115024.484,-222008.83
,5.12,-10.98,278.7,13199.47,-86258.695,-16930.547
,5.12,-60.55,310.05,7656.0054,-9107.922,-21073.0
,5.12,-44.52,308.55,29428.854,-36930.945,-46437.707
,5.12,-59.74,45.899998,14816.555,15289.498,-36493.336
,5.12,-44.27,139.05,-667687.3,579389.5,-861779.9
,5.12,-40.93,115.95,-21849.447,44897.402,-43297.957
,5.12,65.72,160.5,-26586.209,9414.674,62523.0
,5.12,-21.6,335.40002,47468.453,-21732.736,-20670.191
,5.12,1.77,117.9,-60273.355,113836.52,3980.461
,5.12,-4.66,76.65,19754.84,83244.32,-6973.876
,5.12,-48.93,107.7,-19151.434,60009.39,-72284.65
,5.12,36.76,110.549995,-20231.19,53967.176,43053.527
,5.12,-10.56,293.85,54154.8,-122495.69,-24968.021
,5.12,16.58,191.7,-92649.6,-19186.803,28170.133
,5.12,-41.02,189.0,-25768.723,-4081.3625,-22695.633
,5.13,64.59,51.15,103127.08,128035.266,346075.2
,5.13,-77.02,316.2,7345.451,-7044.034,-44152.258
,5.13,-7.78,3.6,189797.95,11941.074,-25982.857
,5.13,-31.09,173.25,-118115.03,13979.83,-71720.54
,5.13,-41.07,226.35,-58600.605,-61429.29,-73982.59
,5.13,-5.39,83.850006,1.06657978E9,9.8984868E9,-9.3934528E8
,5.13,3.61,19.5,63436.19,22463.936,4245.7085
,5.13,-46.62,102.45,-3732.915,16907.91,-18322.992
,5.13,56.86,287.85,17509.793,-54373.496,87493.375
,5.13,-33.81,37.05,31061.459,23449.014,-26063.674
,5.13,43.85,211.95,-87288.71,-54438.16,98824.03
,5.13,7.56,126.450005,-64861.8,87815.875,14489.182
,5.13,-52.75,359.69998,47660.2,-249.57257,-62677.195
,5.13,67.35,228.59999,-6445.7446,-7311.258,23357.953
,5.13,24.5,260.25,-21857.783,-127204.63,58820.094
,5.13,-28.05,233.7,-59102.24,-80457.96,-53193.76
,5.13,76.56,287.25,1880.9432,-6057.628,26542.63
,5.13,-47.37,243.75,-27084.863,-54922.668,-66525.836
,5.13,-3.03,0.45,125130.95,982.7964,-6623.7344
,5.13,61.42,138.59999,-7018.9517,6188.0405,17176.613
,5.14,-56.76,161.7,-87467.85,28927.225,-140570.67
,5.14,-51.4,105.15,-30879.865,114050.02,-148012.16
,5.14,13.12,121.2,-32570.83,53780.832,14654.562
,5.14,77.62,183.0,-7208.7646,-377.79556,32887.08
,5.14,19.8,291.3,24802.66,-63615.625,24582.217
,5.14,-46.99,123.45,-111903.336,169388.48,-217630.08
,5.14,-42.67,172.2,-139552.39,19116.307,-129841.29
,5.14,-2.27,214.95,-68821.33,-48099.77,-3328.3047
,5.14,10.95,105.9,-61268.98,215086.42,43269.23
,5.14,27.22,124.95,-9235.798,13214.619,8292.814
,5.14,34.98,304.65,285800.38,-413518.9,351713.7
,5.14,39.01,233.85,-80275.15,-109883.13,110236.625
,5.14,-45.58,119.4,-31610.254,56099.168,-65709.02
,5.14,44.49,9.150001,141711.27,22825.326,141004.9
,5.14,-33.97,239.25,-25933.729,-43590.67,-34173.68
,5.14,-4.11,114.299995,-25477.0,56425.32,-4448.6523
,5.14,-56.75,106.05,-13124.663,45620.832,-72405.66
,5.14,19.69,90.9,-4848.852,308661.12,110469.58
,5.14,-51.83,266.1,-642.265,-9421.125,-12012.839
,5.14,-24.29,259.5,-18497.236,-99802.21,-45808.523
,5.14,2.29,288.44998,62125.348,-186213.19,7850.0405
,5.14,67.57,102.75,-22395.979,98975.99,245839.16
,5.14,-60.2,284.69998,19954.543,-76062.26,-137306.53
,5.14,11.34,52.65,76067.945,99672.89,25145.125
,5.14,-66.76,310.5,66046.23,-77330.22,-236817.84
,5.14,-13.57,185.25,-58273.965,-5354.6274,-14124.913
,5.14,-58.91,81.6,10807.5625,73188.64,-122690.31
,5.14,42.76,345.6,76219.74,-19569.896,72767.59
,5.14,33.42,116.85,-64994.695,128389.09,94958.62
,5.14,-61.28,174.3,-33886.75,3382.343,-62151.465
,5.14,-7.92,18.6,22886.19,7702.054,-3359.3257
,5.14,33.09,57.449997,41128.586,64434.79,49813.0
,5.14,57.52,298.34998,49900.99,-92482.82,165079.97
,5.14,49.68,199.5,-51472.99,-18227.545,64342.523
,5.14,41.06,149.4,-18750.145,11088.808,18976.367
,5.15,-42.43,180.90001,-17859.871,-280.56696,-16327.47
,5.15,-67.52,185.55,-39194.777,-3808.5505,-95164.09
,5.15,-66.37,153.45,-33385.453,16681.77,-85303.0
,5.15,8.72,348.0,75007.54,-15943.351,11761.589
,5.15,31.42,17.85,139567.6,44944.645,89571.06
,5.15,-61.83,174.6,-42802.367,4046.013,-80282.83
,5.15,43.73,133.05,-41415.51,44335.055,58038.26
,5.15,-44.71,30.449999,69940.625,41116.004,-80313.69
,5.15,16.12,311.7,20169.207,-22637.422,8762.636
,5.15,0.49,309.9,48119.79,-57550.625,641.56555
,5.15,66.87,137.1,-44000.85,40888.1,140618.48
,5.15,8.58,251.40001,-33913.848,-100772.98,16042.42
,5.15,72.25,145.8,-34165.97,23219.162,129049.63
,5.15,37.52,116.700005,-35672.957,70927.79,60964.74
,5.15,-36.25,206.7,-94674.945,-47616.52,-77703.99
,5.15,-18.14,310.05,141544.25,-168387.28,-72068.98
,5.15,36.15,38.1,76283.45,59813.86,70817.65
,5.15,1.84,232.2,-22959.92,-29599.734,1203.4253
,5.15,37.04,300.0,192804.84,-333947.88,291000.1
,5.15,-49.82,130.95,-196679.81,226653.42,-355361.62
,5.15,-42.64,166.8,-62279.746,14607.588,-58905.8
,5.15,-16.0,222.6,-16741.387,-15394.497,-6521.58
,5.15,-10.74,196.95,-88162.96,-26870.006,-17481.729
,5.15,-16.82,94.35,-12626.558,165990.33,-50323.63
,5.15,-41.49,229.05,-193283.66,-222739.67,-260822.08
,5.16,-52.11,87.75,1955.4266,49768.965,-64003.41
,5.16,-64.03,226.2,-24844.277,-25907.365,-73692.95
,5.16,9.84,343.05002,25305.791,-7712.605,4588.594
,5.16,15.43,231.45001,-169221.02,-212359.36,74946.7
,5.16,-3.71,44.100002,41470.88,40188.08,-3744.561
,5.16,37.97,5.25,38442.715,3532.3894,30128.734
,5.16,-12.39,97.8,-13938.135,101750.82,-22561.494
,5.16,57.08,158.85,-13411.489,5188.511,22211.324
,5.16,-62.92,123.75,-18776.373,28100.834,-66101.195
,5.16,-14.05,325.35,25967.914,-17947.533,-7899.6895
,5.16,22.05,137.4,-79612.49,73207.46,43807.254
,5.16,50.22,49.649998,67032.805,78902.68,124352.11
,5.16,-9.18,233.54999,-63067.61,-85386.67,-17154.975
,5.16,-1.5,208.65,-68321.336,-37327.38,-2038.6619
,5.16,-39.7,278.1,7310.0464,-51363.04,-43072.105
,5.16,55.85,35.55,287250.2,205272.0,520484.1
,5.16,11.94,291.3,5384.1855,-13809.741,3134.3425
,5.16,-59.08,134.84999,-9487.3125,9537.12,-22459.445
,5.16,6.81,320.69998,84813.83,-69419.375,13088.553
,5.17,26.1,186.15,-77839.47,-8387.335,38353.9
,5.17,-63.97,171.45001,-11903.648,1789.6302,-24647.623
,5.17,-20.65,318.9,149392.78,-130323.62,-74714.2
,5.17,-47.23,134.7,-32336.576,32677.0,-49697.582
,5.17,-67.92,105.0,-8640.352,32246.23,-82296.664
,5.17,-17.23,117.45,-34210.324,65857.695,-23015.37
,5.17,-51.2,194.25,-89313.05,-22682.611,-114609.43
,5.17,-52.34,286.65002,9180.124,-30696.178,-41514.137
,5.17,17.53,197.55,-13019.389,-4117.4917,4313.2573
,5.17,-75.37,181.95,-33883.65,-1153.6368,-129877.87
,5.17,36.32,291.6,59439.848,-150127.84,118695.81
,5.17,54.92,17.1,4147.3135,1275.8802,6178.5454
,5.17,44.7,294.15002,11800.965,-26319.719,28543.758
,5.17,40.01,268.34998,-2458.6584,-85350.72,71672.87
,5.17,-13.01,190.34999,-81777.266,-14935.174,-19207.338
,5.17,12.45,41.25,28074.277,24620.479,8244.066
